bookName,starRating,bookPrice in (EUR),imageLink
Shadow Rites (Jane Yellowrock #10),Four,21.72,http://books.toscrape.com/media/cache/7a/0d/7a0d52ec06a57c117c0b99c7980756e7.jpg
Settling the Score (The Summer Games #1),Two,44.91,http://books.toscrape.com/media/cache/9b/4e/9b4ece2ab5a6335c8594c878e2f22df1.jpg
Sense and Sensibility,One,37.46,http://books.toscrape.com/media/cache/7d/53/7d53e2264b9647ee307259be9f73585d.jpg
"Saga, Volume 1 (Saga (Collected Editions) #1)",One,28.48,http://books.toscrape.com/media/cache/c6/ca/c6cab3f679acb45fd2eba092ec9f6a2a.jpg
"Rhythm, Chord & Malykhin",Two,28.34,http://books.toscrape.com/media/cache/43/85/4385ee0304bc3546f2b6eaa75c46d4f8.jpg
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Five,46.96,http://books.toscrape.com/media/cache/0d/22/0d22f9ee696b7443d1573e7752645c6d.jpg
Paradise Lost (Paradise #1),One,24.96,http://books.toscrape.com/media/cache/66/f9/66f9edebe41032584e08dcf2fc27b8b4.jpg
"Paper Girls, Vol. 1 (Paper Girls #1-5)",Four,21.71,http://books.toscrape.com/media/cache/87/2b/872ba3b06a97e6662770bc2152595b84.jpg
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Three,29.87,http://books.toscrape.com/media/cache/d5/c5/d5c5a6ebf05b68bee78a38a8ea62305d.jpg
Origins (Alphas 0.5),One,28.99,http://books.toscrape.com/media/cache/12/9b/129b70d7b45d78a26459e7445e0e13e2.jpg
On the Road (Duluoz Legend),Three,32.36,http://books.toscrape.com/media/cache/b8/3e/b83e5f1b9c1dcfe0ef05cff4b080e0fa.jpg
Off Sides (Off #1),Five,39.45,http://books.toscrape.com/media/cache/03/ed/03ed67ea504353b91b035151d8e80db2.jpg
Of Mice and Men,Two,47.11,http://books.toscrape.com/media/cache/0f/ca/0fca4597765ffacdb7bd529fc5eb88fa.jpg
My Perfect Mistake (Over the Top #1),Two,38.92,http://books.toscrape.com/media/cache/0d/03/0d03eb55ed070a53b6c4b6eedd48b458.jpg
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Four,39.39,http://books.toscrape.com/media/cache/f4/96/f496db4d78639e233978ae2bee021752.jpg
Meditations,Two,25.89,http://books.toscrape.com/media/cache/df/c9/dfc9ed72e963572d23233b3a8cb01676.jpg
Matilda,One,28.34,http://books.toscrape.com/media/cache/03/47/0347bd215f4813edd81c2cd76bab53ca.jpg
Lost Among the Living,Four,27.70,http://books.toscrape.com/media/cache/5a/40/5a40d914bc3491e5909f1167f9cb34f2.jpg
Lord of the Flies,Three,24.89,http://books.toscrape.com/media/cache/33/73/3373a168b588e3fb19c558a21da71ac9.jpg
Jane Eyre,Five,38.43,http://books.toscrape.com/media/cache/0b/9b/0b9bd2c1de5ec402b2c797b53e5257f6.jpg
Imperfect Harmony,Four,34.74,http://books.toscrape.com/media/cache/fb/29/fb299a516730a2f2602b10f945f7a8e5.jpg
Icing (Aces Hockey #2),Four,40.44,http://books.toscrape.com/media/cache/8d/1e/8d1e285bf672b2ea66879490cc5f6904.jpg
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Three,45.24,http://books.toscrape.com/media/cache/16/46/16460146a1a8b99c82da027368383ade.jpg
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Four,34.96,http://books.toscrape.com/media/cache/f4/83/f4835e9f3fdd8b8107bbb39a391654f0.jpg
"Fruits Basket, Vol. 1 (Fruits Basket #1)",Five,40.28,http://books.toscrape.com/media/cache/7c/c1/7cc13a8fb238202250e87843c1a62f94.jpg
Frankenstein,Two,38.00,http://books.toscrape.com/media/cache/00/25/0025515e987a1ebd648773f9ac70bfe6.jpg
Forever Rockers (The Rocker #12),Three,28.80,http://books.toscrape.com/media/cache/7f/b0/7fb03a053c270000667a50dd8d594843.jpg
Fighting Fate (Fighting #6),Three,39.24,http://books.toscrape.com/media/cache/57/e2/57e255929f6e597c18cb3843904cd92b.jpg
Emma,Two,32.93,http://books.toscrape.com/media/cache/09/63/09638baaef52f03827c215029c632a13.jpg
Deep Under (Walker Security #1),Five,47.09,http://books.toscrape.com/media/cache/74/e4/74e4ec43c40926c7b57fc0fe0f397183.jpg
Choosing Our Religion: The Spiritual Lives of America's Nones,Four,28.42,http://books.toscrape.com/media/cache/df/ab/dfabeab158046237ddb6b713b794909f.jpg
Charlie and the Chocolate Factory (Charlie Bucket #1),Three,22.85,http://books.toscrape.com/media/cache/d6/cc/d6cc0c66e34dfc214b406208bbaf18e2.jpg
Charity's Cross (Charles Towne Belles #4),One,41.24,http://books.toscrape.com/media/cache/39/e0/39e008f84bbd24b49a7532c2024b855e.jpg
Bright Lines,Five,39.07,http://books.toscrape.com/media/cache/12/43/1243e7eb614f57f0e4cfee80553fa312.jpg
Bridget Jones's Diary (Bridget Jones #1),One,29.82,http://books.toscrape.com/media/cache/0c/32/0c329cbd2adf4e0dc825f892106673b2.jpg
Bounty (Colorado Mountain #7),Four,37.26,http://books.toscrape.com/media/cache/80/ff/80ff924ed78cd7c5172410d0d92f8dfe.jpg
Blood Defense (Samantha Brinkman #1),Three,20.30,http://books.toscrape.com/media/cache/cb/f6/cbf6d4b61953f29d7eedd2c9e01a9d74.jpg
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",Five,34.65,http://books.toscrape.com/media/cache/a8/38/a8383903c98af18b898b9d70d5be2c16.jpg
Beyond Good and Evil,One,43.38,http://books.toscrape.com/media/cache/ab/45/ab45f300aa15066ad1260d6f1398d03e.jpg
A Spy's Devotion (The Regency Spies of London #1),Five,16.97,http://books.toscrape.com/media/cache/1b/5f/1b5ff86f3c75e51e24c573d3f8bffd8f.jpg
"1,000 Places to See Before You Die",Five,26.08,http://books.toscrape.com/media/cache/d7/0f/d70f7edd92705c45a82118c3ff6c299d.jpg
